id,status,status_desc,alert_geometry_id,alert_code,source,detected_year,detected_at,area_ha,biome_id,biome,biome_area,state_id,state,state_area,city_id,city,city_area,conservation_unit_id,conservation_unit,conservation_unit_area,indigenous_land_id,indigenous_land,indigenous_land_area,quilombo_id,quilombo,quilombo_area,settlement_id,settlement,settlement_area,watershed_l1_id,watershed_l1,watershed_l1_area,watershed_l2_id,watershed_l2,watershed_l2_area,car_count,car_area_max,car_area_min,car_area_sum,car_area_sum_adj,legal_reserve_count,legal_reserve_area_max,legal_reserve_area_min,legal_reserve_area_sum,legal_reserve_area_sum_adj,ppa_count,ppa_area_max,ppa_area_min,ppa_area_sum,ppa_area_sum_adj,river_source_count,def_uas,def_uas_area,def_asv,def_asv_area,def_pmfs,def_pmfs_area,def_poa,def_poa_area,def_efp,def_efp_area,embargoed_properties_count,embargoed_properties_count_area,embargoed_properties_area_min,embargoed_properties_area_max,embargoed_properties_area_sum,before_dt,after_dt,days_interval
1302818,published,published,2155873,1302818,{DETER-CERRADO},2024,2024-08-18,31.8119,18415,CERRADO,31.8119,18392,SÃO PAULO,31.8119,19349,Sarapuí,31.8119,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,31.811943,14599.0,Paranapanema,31.811943,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-07-15,2024-07-17,368.0
91899,published,published,1339878,91899,{GLAD},2019,2019-05-29,2.9307,18416,MATA ATLÂNTICA,2.9307,18392,SÃO PAULO,2.9307,17380,Embu das Artes,2.9307,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.9307246,14663.0,Tietê,2.9307246,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2019-04-02,2019-05-22,50.0
96864,published,published,1331884,96864,{GLAD},2019,2019-03-25,1.2307,18416,MATA ATLÂNTICA,1.2307,18392,SÃO PAULO,1.2307,21503,Sete Barras,1.2307,13111.0,APA SERRA DO MAR,1.2307,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.2307009,14607.0,Ribeira do Iguape,1.2307009,1,1.2307,1.2307,1.2307,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
315056,published,published,1461660,315056,{GLAD},2021,2021-02-02,1.8143,18416,MATA ATLÂNTICA,1.8143,18392,SÃO PAULO,1.8143,15413,Barra do Turvo,1.8143,,,,,,,36648.0,RIBEIRÃO GRANDE / TERRA SECA,1.8143,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.8143231,14607.0,Ribeira do Iguape,1.8143231,2,1.8143,1.8143,3.6286,1.8143,1,1.8143,1.8143,1.8143,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
324864,published,published,1509536,324864,{GLAD},2021,2021-03-23,1.514,18416,MATA ATLÂNTICA,1.514,18392,SÃO PAULO,1.514,19880,Pedro de Toledo,1.514,,,,15018.0,Ka´aguy Mirim,1.514,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.5140459,14607.0,Ribeira do Iguape,1.5140459,1,0.0262,0.0262,0.0262,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-12-14,2021-02-16,64.0
460470,published,published,1463877,460470,{SAD-MATA-ATLANTICA},2021,2021-09-01,2.9723,18416,MATA ATLÂNTICA,2.9723,18392,SÃO PAULO,2.9723,15875,Itapecerica da Serra,2.9723,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.9722727,14663.0,Tietê,2.9722727,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460490,published,published,1400382,460490,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.4215,18416,MATA ATLÂNTICA,1.4215,18392,SÃO PAULO,1.4215,20928,Piedade,1.4215,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.4214972,14663.0,Tietê,1.4214972,1,0.029,0.029,0.029,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460563,published,published,1455913,460563,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.263,18416,MATA ATLÂNTICA,0.263,18392,SÃO PAULO,0.263,18217,Salto de Pirapora,0.263,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2630117,14663.0,Tietê,0.2630117,2,0.263,0.263,0.526,0.263,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460824,published,published,1360437,460824,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.2001,18416,MATA ATLÂNTICA,1.2001,18392,SÃO PAULO,1.2001,17767,Mairiporã,1.2001,13175.0,APA SISTEMA CANTAREIRA,1.2001,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2000669,14663.0,Tietê,1.2000669,2,1.1993,0.3186,1.5179,1.2001,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
488761,published,published,1495884,488761,{GLAD},2021,2021-11-25,7.7055,18416,MATA ATLÂNTICA,7.7055,18392,SÃO PAULO,7.7055,19147,Mairinque,7.7055,13048.0,APA ITUPARARANGA,7.7055,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,7.7054704,14663.0,Tietê,7.7054704,5,2.8851,0.2804,7.4096,,5,1.4011,0.0473,3.2084,,1,0.0198,0.0198,0.0198,,0,0,,0,,0,,0,,0,,0,0,,,,,,
490160,published,published,1551746,490160,{GLAD},2021,2021-11-17,2.5689,18416,MATA ATLÂNTICA,2.5689,18392,SÃO PAULO,2.5689,15413,Barra do Turvo,2.5689,,,,,,,36648.0,RIBEIRÃO GRANDE / TERRA SECA,2.5689,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.5688556,14607.0,Ribeira do Iguape,2.5688556,2,2.5689,2.5689,5.1377,2.5689,1,2.5689,2.5689,2.5689,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
494373,published,published,1360589,494373,{SAD-MATA-ATLANTICA},2021,2021-12-01,0.8393,18416,MATA ATLÂNTICA,0.8393,18392,SÃO PAULO,0.8393,20258,Nazaré Paulista,0.8393,13175.0,APA SISTEMA CANTAREIRA,0.8393,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8392643,14663.0,Tietê,0.8392643,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
548391,published,published,1313432,548391,{SAD-MATA-ATLANTICA},2022,2022-01-31,1.0094,18416,MATA ATLÂNTICA,1.0094,18392,SÃO PAULO,1.0094,20486,Indaiatuba,1.0094,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.0093807,14663.0,Tietê,1.0093807,1,0.1352,0.1352,0.1352,,1,0.1142,0.1142,0.1142,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
585443,published,published,1353429,585443,{SAD-MATA-ATLANTICA},2022,2022-04-30,2.3578,18416,MATA ATLÂNTICA,2.3578,18392,SÃO PAULO,2.3578,17766,Registro,2.3578,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.3577521,14607.0,Ribeira do Iguape,2.3577521,3,2.3577,0.0004,2.3847,2.3578,1,0.8556,0.8556,0.8556,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-10-23,2022-02-21,121.0
589168,published,published,1369443,589168,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.6131,18416,MATA ATLÂNTICA,0.6131,18392,SÃO PAULO,0.6131,16665,Itaberá,0.6131,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.61306,14599.0,Paranapanema,0.61306,3,0.6131,0.3268,1.5529,0.6131,1,0.1666,0.1666,0.1666,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
612740,published,published,1512825,612740,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.6302,18416,MATA ATLÂNTICA,0.6302,18392,SÃO PAULO,0.6302,16200,Potirendaba,0.6302,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6301975,14663.0,Tietê,0.6301975,3,0.6278,0.0481,1.3037,0.6302,1,0.6196,0.6196,0.6196,,2,0.0694,0.0366,0.106,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-23,2022-03-17,22.0
613665,published,published,1528832,613665,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.2899,18416,MATA ATLÂNTICA,0.2899,18392,SÃO PAULO,0.2899,21403,Iguape,0.2899,13895.0,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,0.2899,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.2899321,14607.0,Ribeira do Iguape,0.2899321,2,0.2899,0.2899,0.5799,0.2899,1,0.2899,0.2899,0.2899,,1,0.2899,0.2899,0.2899,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-22,2022-03-18,24.0
623468,published,published,1536993,623468,{SAD-MATA-ATLANTICA},2022,2022-07-31,1.068,18416,MATA ATLÂNTICA,1.068,18392,SÃO PAULO,1.068,21398,Jacupiranga,1.068,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.0680284,14607.0,Ribeira do Iguape,1.0680284,1,1.068,1.068,1.068,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-04,2022-05-19,45.0
626050,published,published,1345911,626050,{SAD-MATA-ATLANTICA},2022,2022-07-31,3.6033,18416,MATA ATLÂNTICA,3.6033,18392,SÃO PAULO,3.6033,20172,Promissão,3.6033,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.6032946,14663.0,Tietê,3.6032946,1,3.6033,3.6033,3.6033,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-01-15,2022-03-22,66.0
627887,published,published,1425673,627887,{SAD-MATA-ATLANTICA},2022,2022-07-31,6.6458,18416,MATA ATLÂNTICA,6.6458,18392,SÃO PAULO,6.6458,17445,Olímpia,6.6458,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,6.6458433,14585.0,Grande,6.6458433,3,6.4259,2.6462,13.0717,6.6458,1,5.9013,5.9013,5.9013,,1,0.8972,0.8972,0.8972,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-17,2022-07-23,67.0
629274,published,published,1528972,629274,{SAD-MATA-ATLANTICA},2022,2022-07-31,2.294,18416,MATA ATLÂNTICA,2.294,18392,SÃO PAULO,2.294,17493,Itapevi,2.294,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.2940088,14663.0,Tietê,2.2940088,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-23,2022-07-02,129.0
631014,published,published,1537013,631014,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.2084,18416,MATA ATLÂNTICA,0.2084,18392,SÃO PAULO,0.2084,20248,Santa Isabel,0.2084,13903.0,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL,0.2084,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.2084382,14700.0,Paraíba do Sul,0.2084382,1,0.2084,0.2084,0.2084,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-28,2022-08-27,121.0
879764,published,published,1562222,879764,{SAD-MATA-ATLANTICA},2023,2023-03-31,2.8823,18416,MATA ATLÂNTICA,2.8237,18392,SÃO PAULO,2.8823,16808,São Sebastião,2.8823,13416.0,APA MARINHA DO LITORAL NORTE,0.1483,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.7246053,14607.0,Ribeira do Iguape,2.7246053,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-11-22,2023-03-19,117.0
883272,published,published,1577075,883272,{SAD-MATA-ATLANTICA},2023,2023-04-30,0.6672,18416,MATA ATLÂNTICA,0.6672,18392,SÃO PAULO,0.6672,16808,São Sebastião,0.6672,12925.0,PARQUE ESTADUAL DA SERRA DO MAR,0.4414,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.6671845,14607.0,Ribeira do Iguape,0.6671845,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-15,2023-02-25,41.0
734867,published,published,1111694,734867,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.2376,18416,MATA ATLÂNTICA,0.2376,18392,SÃO PAULO,0.2376,20845,Ferraz de Vasconcelos,0.0392,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2376478,14663.0,Tietê,0.2376478,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-22,2022-09-18,180.0
796392,published,published,1179385,796392,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.2855,18416,MATA ATLÂNTICA,0.2855,18392,SÃO PAULO,0.2855,15731,Valinhos,0.2855,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.285506,14663.0,Tietê,0.285506,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-10-02,2022-10-30,28.0
915346,published,published,1622310,915346,{SAD-MATA-ATLANTICA},2023,2023-05-31,1.5769,18416,MATA ATLÂNTICA,1.5769,18392,SÃO PAULO,1.5769,15875,Itapecerica da Serra,1.5769,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.5769423,14663.0,Tietê,1.5769423,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-22,2023-05-24,32.0
1056511,published,published,1800561,1056511,{SAD-MATA-ATLANTICA},2023,2023-09-30,1.6366,18416,MATA ATLÂNTICA,1.6366,18392,SÃO PAULO,1.6366,15420,Osasco,1.6366,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.6365696,14663.0,Tietê,1.6365696,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-06-08,2023-09-17,101.0
1240147,published,published,2042453,1240147,{SAD-MATA-ATLANTICA},2024,2024-05-31,0.5574,18416,MATA ATLÂNTICA,0.5574,18392,SÃO PAULO,0.5574,20928,Piedade,0.5574,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5573606,14663.0,Tietê,0.5573606,1,0.0107,0.0107,0.0107,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-01-30,2024-04-30,91.0
73520,published,published,1434639,73520,{DETER-CERRADO},2019,2019-12-16,12.4832,18415,CERRADO,12.4832,18392,SÃO PAULO,12.4832,19512,Itapetininga,12.4832,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,12.4831943,14599.0,Paranapanema,12.4831943,2,12.4832,12.4832,24.9664,12.4832,1,0.0934,0.0934,0.0934,,1,0.0798,0.0798,0.0798,,0,0,,0,,0,,0,,0,,0,0,,,,2018-06-25,2019-12-25,548.0
251590,published,published,1349844,251590,{GLAD},2020,2020-10-29,2.5338,18416,MATA ATLÂNTICA,2.5338,18392,SÃO PAULO,2.5338,15413,Barra do Turvo,2.5338,12855.0,PARQUE ESTADUAL DO RIO TURVO,2.5338,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.5338157,14607.0,Ribeira do Iguape,2.5338157,1,2.5338,2.5338,2.5338,,1,2.2425,2.2425,2.2425,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-09-26,2020-11-08,43.0
271752,published,published,1445469,271752,{GLAD},2020,2020-11-04,10.176,18416,MATA ATLÂNTICA,10.176,18392,SÃO PAULO,10.176,17824,Birigui,10.176,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,10.1759917,14663.0,Tietê,10.1759917,2,10.168,0.0042,10.1722,,1,10.0123,10.0123,10.0123,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-09-05,2020-12-25,111.0
346825,published,published,1382522,346825,{SOS-INPE},2021,2021-05-30,6.0409,18416,MATA ATLÂNTICA,6.0409,18392,SÃO PAULO,6.0409,20438,Campinas,1.0111,14540.0,AREA DE PROTEçãO AMBIENTAL DE CAMPINAS,0.9909,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,6.0409227,14663.0,Tietê,6.0409227,7,4.8653,0.1033,15.7495,6.0409,2,3.2521,0.7293,3.9814,,2,2.4018,0.7293,3.1311,,0,0,,0,,0,,0,,0,,0,0,,,,2019-01-19,2019-08-31,224.0
460548,published,published,1360434,460548,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.2023,18416,MATA ATLÂNTICA,0.2023,18392,SÃO PAULO,0.2023,19027,Cotia,0.2023,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.202294,14663.0,Tietê,0.202294,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460910,published,published,1543610,460910,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.1655,18416,MATA ATLÂNTICA,0.1655,18392,SÃO PAULO,0.1655,20258,Nazaré Paulista,0.1655,13534.0,APA PIRACICABA JUQUERí-MIRIM AREA II,0.1655,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.1655387,14663.0,Tietê,0.1655387,3,0.1655,0.1655,0.4966,0.1655,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
626689,published,published,1314240,626689,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.1987,18416,MATA ATLÂNTICA,0.1987,18392,SÃO PAULO,0.1987,20180,Glicério,0.1987,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.1986982,14663.0,Tietê,0.1986982,1,0.1987,0.1987,0.1987,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-17,2022-06-04,48.0
629961,published,published,1361847,629961,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.6614,18416,MATA ATLÂNTICA,0.6614,18392,SÃO PAULO,0.6614,15420,Osasco,0.6614,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6614374,14663.0,Tietê,0.6614374,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
630977,published,published,1457333,630977,{SAD-MATA-ATLANTICA},2022,2022-08-31,2.6548,18416,MATA ATLÂNTICA,2.6548,18392,SÃO PAULO,2.6548,21201,Guarulhos,2.6548,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.6548142,14663.0,Tietê,2.6548142,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
879235,published,published,1562229,879235,{SAD-MATA-ATLANTICA},2023,2023-03-31,0.6928,18416,MATA ATLÂNTICA,0.6928,18392,SÃO PAULO,0.6928,20317,Itupeva,0.6928,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6927682,14663.0,Tietê,0.6927682,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-15,2023-03-29,73.0
879330,published,published,1562225,879330,{SAD-MATA-ATLANTICA},2023,2023-03-31,0.4585,18416,MATA ATLÂNTICA,0.4585,18392,SÃO PAULO,0.4585,18298,Paulínia,0.4585,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4584693,14663.0,Tietê,0.4584693,1,0.4585,0.4585,0.4585,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-21,2023-03-19,241.0
879976,published,published,1562129,879976,{SAD-MATA-ATLANTICA},2023,2023-03-31,1.9614,18416,MATA ATLÂNTICA,1.9614,18392,SÃO PAULO,1.9614,16808,São Sebastião,1.9614,12925.0,PARQUE ESTADUAL DA SERRA DO MAR,1.8038,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.9614006,14607.0,Ribeira do Iguape,1.9614006,1,0.0958,0.0958,0.0958,,1,0.0156,0.0156,0.0156,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-15,2023-02-26,42.0
881063,published,published,1561396,881063,{SAD-MATA-ATLANTICA},2023,2023-03-31,0.3767,18416,MATA ATLÂNTICA,0.3767,18392,SÃO PAULO,0.3767,20438,Campinas,0.3767,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3767394,14663.0,Tietê,0.3767394,1,0.3728,0.3728,0.3728,,0,,,,,1,0.3129,0.3129,0.3129,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-25,2023-03-26,60.0
883454,published,published,1577032,883454,{SAD-MATA-ATLANTICA},2023,2023-04-30,1.2611,18416,MATA ATLÂNTICA,1.2611,18392,SÃO PAULO,1.2611,21035,Sorocaba,1.2611,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2611211,14663.0,Tietê,1.2611211,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-25,2023-04-22,87.0
735247,published,published,1112325,735247,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.0807,18416,MATA ATLÂNTICA,0.0807,18392,SÃO PAULO,0.0807,17963,Itatiba,0.0807,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.0806685,14663.0,Tietê,0.0806685,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-07,2022-06-25,79.0
736635,published,published,1112540,736635,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.7132,18416,MATA ATLÂNTICA,0.7132,18392,SÃO PAULO,0.7132,15398,Arujá,0.7132,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.7131852,14663.0,Tietê,0.7131852,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-04,2022-07-23,19.0
738282,published,published,1112877,738282,{SAD-MATA-ATLANTICA},2022,2022-10-31,2.6819,18416,MATA ATLÂNTICA,2.6819,18392,SÃO PAULO,2.6819,20137,Lourdes,2.6819,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.6818876,14663.0,Tietê,2.6818876,5,2.6819,0.016,8.0567,2.6819,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-08-22,2022-09-01,10.0
794714,published,published,1178128,794714,{SAD-MATA-ATLANTICA},2022,2022-12-31,1.4674,18416,MATA ATLÂNTICA,1.4674,18392,SÃO PAULO,1.4674,17675,Barra do Chapéu,0.7538,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.4673874,14607.0,Ribeira do Iguape,1.4673874,2,1.4674,1.4674,2.9348,1.4674,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-11,2022-10-09,90.0
796353,published,published,1178805,796353,{SAD-MATA-ATLANTICA},2022,2022-11-30,4.7762,18416,MATA ATLÂNTICA,4.7762,18392,SÃO PAULO,4.7762,16027,Cruzeiro,4.7762,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,4.7761712,14700.0,Paraíba do Sul,4.7761712,4,4.7537,0.0182,10.5255,4.7762,1,4.7347,4.7347,4.7347,,1,1.0855,1.0855,1.0855,,1,0,,0,,0,,0,,0,,0,0,,,,2022-08-03,2022-09-24,52.0
914942,published,published,1622323,914942,{SAD-MATA-ATLANTICA},2023,2023-05-31,0.4564,18416,MATA ATLÂNTICA,0.4564,18392,SÃO PAULO,0.4564,19350,Tapiraí,0.4564,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.4564071,14607.0,Ribeira do Iguape,0.4564071,2,0.4564,0.4564,0.9128,0.4564,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-11,2023-05-20,39.0
915043,published,published,1622320,915043,{SAD-MATA-ATLANTICA},2023,2023-05-31,0.4343,18416,MATA ATLÂNTICA,0.4343,18392,SÃO PAULO,0.4343,20486,Indaiatuba,0.4343,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4342781,14663.0,Tietê,0.4342781,2,0.4343,0.4343,0.8686,0.4343,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-03-08,2023-06-11,95.0
937032,published,published,1651976,937032,{SAD-MATA-ATLANTICA},2023,2023-07-31,1.5339,18416,MATA ATLÂNTICA,1.5339,18392,SÃO PAULO,1.5339,16727,Suzano,1.5339,12722.0,APA VáRZEA DO RIO TIETê,1.5339,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.5338587,14663.0,Tietê,1.5338587,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-05-16,2023-07-24,69.0
1018792,published,published,2031868,1018792,{PRODES-CERR},2021,2021-08-20,4.3185,18415,CERRADO,4.3185,18392,SÃO PAULO,4.3185,17914,Santa Cruz do Rio Pardo,4.3185,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.3184971,14599.0,Paranapanema,4.3184971,2,4.3185,4.3185,8.637,4.3185,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-03-09,2021-07-14,127.0
1265510,published,published,2104165,1265510,{SAD-MATA-ATLANTICA},2024,2024-06-30,1.8522,18416,MATA ATLÂNTICA,1.8522,18392,SÃO PAULO,1.8522,20172,Promissão,1.8522,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.8521739,14663.0,Tietê,1.8521739,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-04-22,2024-05-01,9.0
1306607,published,published,2147453,1306607,{SAD-MATA-ATLANTICA},2024,2024-08-31,1.4226,18416,MATA ATLÂNTICA,1.4226,18392,SÃO PAULO,1.4226,17795,Atibaia,1.4226,13175.0,APA SISTEMA CANTAREIRA,1.4226,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.4225524,14663.0,Tietê,1.4225524,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-04-27,2024-08-31,126.0
71130,published,published,1538003,71130,{GLAD},2019,2019-10-27,8.2344,18416,MATA ATLÂNTICA,8.2344,18392,SÃO PAULO,8.2344,16522,Apiaí,8.2344,,,,,,,,,,22152.0,PDS PROFESSOR LUIZ DE DAVID MACEDO,7.6256,14621.0,Região Hidrográfica do Paraná,8.2343633,14599.0,Paranapanema,8.2343633,1,7.6493,7.6493,7.6493,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
134073,published,published,1531233,134073,{GLAD},2020,2020-03-28,0.8014,18416,MATA ATLÂNTICA,0.8014,18392,SÃO PAULO,0.8014,17493,Itapevi,0.8014,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8014468,14663.0,Tietê,0.8014468,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-02-17,2020-03-18,30.0
228960,published,published,1532720,228960,{GLAD},2020,2020-09-04,4.2151,18416,MATA ATLÂNTICA,4.2151,18392,SÃO PAULO,4.2151,18207,São Paulo,4.2151,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.2151384,14663.0,Tietê,4.2151384,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-08-07,2020-08-26,19.0
228961,published,published,1405402,228961,{GLAD},2020,2020-09-04,4.682,18416,MATA ATLÂNTICA,4.682,18392,SÃO PAULO,4.682,19027,Cotia,4.682,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.6819948,14663.0,Tietê,4.6819948,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-06-24,2020-10-27,125.0
